Ruta,Repartidor,Vehículo,orden_recomendado,orden_original,Clientes,ClienteID,Nombre,Dirección,Zona,horario_inicio,horario_fin,criterio_orden
DA0216,855203,11546811,7,9,BAR LA PENYA - 2,9100743595,BAR LA PENYA - 2,CARRER DE L'ANOIA 7,SANT QUIRZE DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11546811,8,1,IBERICUS CENTRAL,9100687896,IBERICUS CENTRAL,CALLE PROVENÇA 200,TERRASSA,00:00,18:00,zona -> horario_inicio -> orden_actual
DA0216,855203,11546811,9,2,CASAL CIVIC TERRASSA,9100747490,CASAL CIVIC TERRASSA,Carrer de Wagner 2,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11546811,10,5,FRANKFURT REITER,9100745929,FRANKFURT REITER,CALLE PINTOR HUGUET 62,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11546811,11,6,FORN CAFETERIA AVENIDA,9100740458,FORN CAFETERIA AVENIDA,AVINGUDA D'ANGEL SALLENT 146,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11546811,12,7,EL PUNT DE TROBADA,9100743597,EL PUNT DE TROBADA,CARRER COLOM 209,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11546811,13,8,BAR LA PENYA 1,9100743608,BAR LA PENYA 1,CARRETERA MONTCADA 148,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11546811,14,15,Bar Troika,9100745932,Bar Troika,Carrer del Germà Joaquim 55,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11546811,15,4,BAR ZEMNU,9100751813,BAR ZEMNU,CARRETERA OLESA S/N,VILADECAVALLS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11552615,1,6,B-VIKY,9100736227,B-VIKY,CALLE SANT JAUME 25,ARBÚCIES,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11552615,2,1,DOLC I SALAT MATARO,9100474233,DOLC I SALAT MATARO,RONDA FRANCESC MACIA 18,MATARÓ,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11552615,3,5,Dolç i Salat Cuba,9100749745,Dolç i Salat Cuba,Calle Cuba 38,MATARÓ,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11552615,4,4,BAR FLORIDA,9100736219,BAR FLORIDA,Carrer Lleida 7,SANT HILARI SACALM,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11552615,5,2,Bar Gat Negre,9100737400,Bar Gat Negre,Avinguda de l'Abat Marcet 251,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11552615,6,3,EL PUNT DE TROBADA,9100743597,EL PUNT DE TROBADA,CARRER COLOM 209,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11557335,1,2,B-VIKY,9100736227,B-VIKY,CALLE SANT JAUME 25,ARBÚCIES,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11557335,2,1,IBERICUS CENTRAL,9100687896,IBERICUS CENTRAL,CALLE PROVENÇA 200,TERRASSA,00:00,18:00,zona -> horario_inicio -> orden_actual
DA0216,855203,11561999,1,1,IBERICUS CENTRAL,9100687896,IBERICUS CENTRAL,CALLE PROVENÇA 200,TERRASSA,00:00,18:00,zona -> horario_inicio -> orden_actual
DA0216,855203,11563980,1,2,HOTEL STOP,9100764653,HOTEL STOP,N-2 494,BELLPUIG,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11563980,2,1,LOS TERESITOS,9100696143,LOS TERESITOS,Carrer Llevant 2,MONTCADA I REIXAC,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11563980,3,3,AUTENTIK'S,9100736471,AUTENTIK'S,Carrer de Fructuós Gelabert 1,SANT JOAN DESPI,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11570592,1,1,Club Tennis Barcino,9100751000,Club Tennis Barcino,Plaça de Narcisa Freixas 2,BARCELONA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11571373,1,1,Delight Coffee,9100736601,Delight Coffee,Avinguda de Catalunya 51,BARCELONA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11571571,1,1,Somni d'estiu bar,9100736486,Somni d'estiu bar,Carrer d'Europa 1,BADALONA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11571749,1,9,EL DEHESA,126089,EL DEHESA,Plaça Augusta 3,SANT CUGAT DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11571749,2,10,DIR SANT CUGAT,9100661607,DIR SANT CUGAT,CARRETERA RUBI 76-78,SANT CUGAT DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11571749,3,11,CLUB DE GOLF SANT CUGAT,9100047575,CLUB DE GOLF SANT CUGAT,Carrer de Villà 79,SANT CUGAT DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11571749,4,8,AIRE,9100756802,AIRE,Carrer de Falguera 6,SANT FELIU DE LLOBREGAT,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11571749,5,7,BAR LA PENYA - 2,9100743595,BAR LA PENYA - 2,CARRER DE L'ANOIA 7,SANT QUIRZE DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11571749,6,1,CASAL CIVIC TERRASSA,9100747490,CASAL CIVIC TERRASSA,Carrer de Wagner 2,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11571749,7,2,Bar Gat Negre,9100737400,Bar Gat Negre,Avinguda de l'Abat Marcet 251,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11571749,8,4,FORN CAFETERIA AVENIDA,9100740458,FORN CAFETERIA AVENIDA,AVINGUDA D'ANGEL SALLENT 146,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11571749,9,5,EL PUNT DE TROBADA,9100743597,EL PUNT DE TROBADA,CARRER COLOM 209,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11571749,10,6,BAR LA PENYA 1,9100743608,BAR LA PENYA 1,CARRETERA MONTCADA 148,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11571749,11,3,BAR ZEMNU,9100751813,BAR ZEMNU,CARRETERA OLESA S/N,VILADECAVALLS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11576311,1,1,Cafeteria Nova & Gent,9100736469,Cafeteria Nova & Gent,Carrer de Milà 22,BADALONA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11578126,1,4,BAR CASAL CAMPRODON,9100736411,BAR CASAL CAMPRODON,Plaça del Dr. Robert 1,CAMPRODON,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11578126,2,1,DOLC I SALAT MATARO,9100474233,DOLC I SALAT MATARO,RONDA FRANCESC MACIA 18,MATARÓ,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11578126,3,3,Dolç i Salat Cuba,9100749745,Dolç i Salat Cuba,Calle Cuba 38,MATARÓ,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11578126,4,2,BAR PETIT,9100736244,BAR PETIT,Carrer de Sant Quinti 45,RIBES DE FRESER,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11583138,1,3,ELS PAGESOS,9100736185,ELS PAGESOS,N-260 104,SANT JOAN DE LES ABADESSES,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11583138,2,2,HOSTAL CAL XIC,9100736229,HOSTAL CAL XIC,Carrer del Freixa 1,SANT PAU DE SEGÚRIES,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11583138,3,1,Bar Gat Negre,9100737400,Bar Gat Negre,Avinguda de l'Abat Marcet 251,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11588029,1,1,LOS TERESITOS,9100696143,LOS TERESITOS,Carrer Llevant 2,MONTCADA I REIXAC,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11588029,2,4,ENTRE TAPAS,9100770429,ENTRE TAPAS,Avinguda de Catalunya S/N,SANT ADRIÀ DE BESÒS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11588029,3,3,CLUB DE GOLF SANT CUGAT,9100047575,CLUB DE GOLF SANT CUGAT,Carrer de Villà 79,SANT CUGAT DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11588029,4,2,AIRE,9100756802,AIRE,Carrer de Falguera 6,SANT FELIU DE LLOBREGAT,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11591300,1,1,Bar Gat Negre,9100737400,Bar Gat Negre,Avinguda de l'Abat Marcet 251,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11596911,1,9,Delight Coffee,9100736601,Delight Coffee,Avinguda de Catalunya 51,BARCELONA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11596911,2,8,EL DEHESA,126089,EL DEHESA,Plaça Augusta 3,SANT CUGAT DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11596911,3,7,BAR LA PENYA - 2,9100743595,BAR LA PENYA - 2,CARRER DE L'ANOIA 7,SANT QUIRZE DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11596911,4,1,CASAL CIVIC TERRASSA,9100747490,CASAL CIVIC TERRASSA,Carrer de Wagner 2,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11596911,5,3,FRANKFURT REITER,9100745929,FRANKFURT REITER,CALLE PINTOR HUGUET 62,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11596911,6,4,FORN CAFETERIA AVENIDA,9100740458,FORN CAFETERIA AVENIDA,AVINGUDA D'ANGEL SALLENT 146,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11596911,7,5,Bar Troika,9100745932,Bar Troika,Carrer del Germà Joaquim 55,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11596911,8,6,BAR LA PENYA 1,9100743608,BAR LA PENYA 1,CARRETERA MONTCADA 148,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11596911,9,2,BAR ZEMNU,9100751813,BAR ZEMNU,CARRETERA OLESA S/N,VILADECAVALLS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11597420,1,1,Club Tennis Barcino,9100751000,Club Tennis Barcino,Plaça de Narcisa Freixas 2,BARCELONA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11603461,1,9,Cafeteria Nova & Gent,9100736469,Cafeteria Nova & Gent,Carrer de Milà 22,BADALONA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11603461,2,8,BAR CASAL CAMPRODON,9100736411,BAR CASAL CAMPRODON,Plaça del Dr. Robert 1,CAMPRODON,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11603461,3,1,DOLC I SALAT MATARO,9100474233,DOLC I SALAT MATARO,RONDA FRANCESC MACIA 18,MATARÓ,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11603461,4,7,Dolç i Salat Cuba,9100749745,Dolç i Salat Cuba,Calle Cuba 38,MATARÓ,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11603461,5,5,CA L'ANNA,9100736220,CA L'ANNA,PLAZA CONSTITUCIO S/N,RIBES DE FRESER,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11603461,6,6,BAR PETIT,9100736244,BAR PETIT,Carrer de Sant Quinti 45,RIBES DE FRESER,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11603461,7,4,CLUB DE GOLF SANT CUGAT,9100047575,CLUB DE GOLF SANT CUGAT,Carrer de Villà 79,SANT CUGAT DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11603461,8,3,BAR CLAVE,9100739178,BAR CLAVE,Carrer de l'Alcalde Pere Rovira 2,SANT JOAN DE LES ABEDESSES,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11603461,9,2,HOSTAL CAL XIC,9100736229,HOSTAL CAL XIC,Carrer del Freixa 1,SANT PAU DE SEGÚRIES,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11609017,1,1,LOS TERESITOS,9100696143,LOS TERESITOS,Carrer Llevant 2,MONTCADA I REIXAC,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11609017,2,3,DELS CASTANYERS RESTAURANT,9100120687,DELS CASTANYERS RESTAURANT,CAMINO ELS CASTANYERS S/N,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11609017,3,2,AUTENTIK'S,9100736471,AUTENTIK'S,Carrer de Fructuós Gelabert 1,SANT JOAN DESPI,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11613562,1,1,EL PUNT DE TROBADA,9100743597,EL PUNT DE TROBADA,CARRER COLOM 209,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11618118,1,1,IBERICUS CENTRAL,9100687896,IBERICUS CENTRAL,CALLE PROVENÇA 200,TERRASSA,00:00,18:00,zona -> horario_inicio -> orden_actual
DA0216,855203,11624430,1,4,Somni d'estiu bar,9100736486,Somni d'estiu bar,Carrer d'Europa 1,BADALONA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11624430,2,16,BAR CASAL CAMPRODON,9100736411,BAR CASAL CAMPRODON,Plaça del Dr. Robert 1,CAMPRODON,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11624430,3,1,Pizzeria Daniele,9100636763,Pizzeria Daniele,Carrer de Sant Isidre 13,Montornès del Vallès,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11624430,4,15,BAR PETIT,9100736244,BAR PETIT,Carrer de Sant Quinti 45,RIBES DE FRESER,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11624430,5,14,Hotel Solana Del Ter,9100736215,Hotel Solana Del Ter,C-17 17,RIPOLL,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11624430,6,12,EL DEHESA,126089,EL DEHESA,Plaça Augusta 3,SANT CUGAT DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11624430,7,13,DIR SANT CUGAT,9100661607,DIR SANT CUGAT,CARRETERA RUBI 76-78,SANT CUGAT DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11624430,8,11,AIRE,9100756802,AIRE,Carrer de Falguera 6,SANT FELIU DE LLOBREGAT,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11624430,9,10,ELS PAGESOS,9100736185,ELS PAGESOS,N-260 104,SANT JOAN DE LES ABADESSES,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11624430,10,9,BAR LA PENYA - 2,9100743595,BAR LA PENYA - 2,CARRER DE L'ANOIA 7,SANT QUIRZE DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11624430,11,2,IBERICUS CENTRAL,9100687896,IBERICUS CENTRAL,CALLE PROVENÇA 200,TERRASSA,00:00,18:00,zona -> horario_inicio -> orden_actual
DA0216,855203,11624430,12,3,CASAL CIVIC TERRASSA,9100747490,CASAL CIVIC TERRASSA,Carrer de Wagner 2,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11624430,13,5,FRANKFURT REITER,9100745929,FRANKFURT REITER,CALLE PINTOR HUGUET 62,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11624430,14,6,FORN CAFETERIA AVENIDA,9100740458,FORN CAFETERIA AVENIDA,AVINGUDA D'ANGEL SALLENT 146,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11624430,15,7,Bar Troika,9100745932,Bar Troika,Carrer del Germà Joaquim 55,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11624430,16,8,BAR LA PENYA 1,9100743608,BAR LA PENYA 1,CARRETERA MONTCADA 148,TERRASSA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11627837,1,2,Cafeteria Nova & Gent,9100736469,Cafeteria Nova & Gent,Carrer de Milà 22,BADALONA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11627837,2,1,Delight Coffee,9100736601,Delight Coffee,Avinguda de Catalunya 51,BARCELONA,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11627858,1,1,DOLC I SALAT MATARO,9100474233,DOLC I SALAT MATARO,RONDA FRANCESC MACIA 18,MATARÓ,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11627858,2,2,Dolç i Salat Cuba,9100749745,Dolç i Salat Cuba,Calle Cuba 38,MATARÓ,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11629261,1,1,ENTRE TAPAS,9100770429,ENTRE TAPAS,Avinguda de Catalunya S/N,SANT ADRIÀ DE BESÒS,,,zona -> horario_inicio -> orden_actual
DA0216,855203,11630118,1,1,Hotel Solana Del Ter,9100736215,Hotel Solana Del Ter,C-17 17,RIPOLL,,,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,1,12,PEPE.COM,9100151684,PEPE.COM,AVENIDA MIL.LENARI 15,MONTMELO,,,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,2,13,CAL QUIM,9100041503,CAL QUIM,AVENIDA POMPEU FABRA 3,MONTMELO,,,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,3,14,CAFETERIA ZURICH,9100512676,CAFETERIA ZURICH,CALLE MAJOR 11,MONTMELO,,,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,4,15,BAR PLAZA GRAN,9100043839,BAR PLAZA GRAN,GRAN 3,MONTMELO,,,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,5,16,BAR LA TACITA,9100044116,BAR LA TACITA,CALLE DIPUTACIO 10,MONTMELO,,,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,6,17,BAR EL GARAJE,9100041161,BAR EL GARAJE,CALLE JOSEP TARRADELLAS 28,MONTMELO,,,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,7,9,BAR LINARES,9100761780,BAR LINARES,Plaça Sant Isidre S/N,MONTMELÓ,00:00,18:00,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,8,1,Venecia,9100745792,Venecia,AVENIDA MIL.LENARI 12,MONTMELÓ,,,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,9,2,TAPETES BAR,9100678295,TAPETES BAR,Passeig de les Corts Catalanes 7,MONTMELÓ,,,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,10,3,PIZZERIA MAYOR,9100729943,PIZZERIA MAYOR,Carrer Major 27,MONTMELÓ,,,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,11,4,NOU TOÓ RICO (MONTMELÓ),9100537742,NOU TOÓ RICO (MONTMELÓ),Carrer Major 51,MONTMELÓ,,,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,12,5,KIWI,9100683728,KIWI,Carrer Lluís Companys 4,MONTMELÓ,,,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,13,6,BOKAO,9100735422,BOKAO,CALLE VIC 7,MONTMELÓ,,,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,14,7,Bar Refugio,9100743554,Bar Refugio,Avinguda del Mil·lenari s/n,MONTMELÓ,,,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,15,10,BAR CAMPO FUTBOL MONTMELO,9100558085,BAR CAMPO FUTBOL MONTMELO,Carrer Folch i Torras 1,MONTMELÓ,,,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,16,11,BAR BOTE,9100521616,BAR BOTE,CALLE SANTIAGO RUSI?OL 9,MONTMELÓ,,,zona -> horario_inicio -> orden_actual
DR0001,850004,11561587,17,8,BAR MARIA,9100702913,BAR MARIA,Carrer del Sol 3,MONTORNÈS DEL VALLÈS,00:00,18:00,zona -> horario_inicio -> orden_actual
DR0001,850012,11420332,1,1,TENTACION II,9100663784,TENTACION II,RAMBLA POMPEU FABRA 40,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11420332,2,2,EXTREMEÑOS BAR,9100544203,EXTREMEÑOS BAR,Carrer de Borrell 16,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11420332,3,4,ESTUDIANTIL BAR,9100305166,ESTUDIANTIL BAR,AVENIDA BURGOS 76,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11420332,4,5,BRACAFE,9100055265,BRACAFE,CALLE GAIETA VINZIA 11,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11420332,5,6,LA GAMBA BAR,9100054873,LA GAMBA BAR,Carrer de Sant Joan 26,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11420332,6,3,FORN L'ANTIC,9100522267,FORN L'ANTIC,AVENIDA RAFAEL CASANOVA 12,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11426178,1,4,KAPHIY BRUNCH,9100702970,KAPHIY BRUNCH,Carrer de Gaietà Vínzia 20,MOLLET DEL VALLES,00:00,18:00,zona -> horario_inicio -> orden_actual
DR0001,850012,11426178,2,1,ALAIA COFFE BAR ,9100760131,ALAIA COFFE BAR ,Avinguda de Jaume I 156,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11426178,3,2,LA TAVERNA DE CAN PANTIQUET,9100750130,LA TAVERNA DE CAN PANTIQUET,Carrer de Can Pantiquet S/N,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11426178,4,3,BAR ESPERANZA,9100742484,BAR ESPERANZA,Carrer de Gallecs 75,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11426178,5,5,BAR ALMANSA,9100663743,BAR ALMANSA,Carrer de Sant Llorenç 52,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11426178,6,6,RACO DEL SEMI CACHOPO,9100583212,RACO DEL SEMI CACHOPO,CALLE JOAQUIM MIR 88,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11426178,7,10,TINO FRANKFURT,9100371825,TINO FRANKFURT,AVENIDA JAUME I 154,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11426178,8,11,RESTAURANT KENFIR,9100350872,RESTAURANT KENFIR,CALLE JOAQUIM MIR 57,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11426178,9,12,BAR EL DOFI,9100135772,BAR EL DOFI,Carrer de Saragossa 1,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11426178,10,13,CAFETERIA ESCLAT,9100055505,CAFETERIA ESCLAT,NICARAGUA S/N -,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11426178,11,14,LA GAMBA BAR,9100054873,LA GAMBA BAR,Carrer de Sant Joan 26,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11426178,12,7,BAR RESTAURANTE FRETES,9100582978,BAR RESTAURANTE FRETES,"RAMBLA NOVA, 69 -",MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11426178,13,8,BROTHERS,9100544826,BROTHERS,CALLE FRANCESC LAYRET 28,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11426178,14,9,MAFALDA,9100540782,MAFALDA,AVENIDA RIVOLI 22,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11426178,15,15,BK MOLLET,119751,BK MOLLET,AVENIDA RABASSAIRES 40,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11433265,1,12,BAR VAGON 66,9100733214,BAR VAGON 66,Carrer de Francesc Macià 62,MOLLET DEL VALLES,00:00,00:00,zona -> horario_inicio -> orden_actual
DR0001,850012,11433265,2,7,ICE CUSTOM,9100153533,ICE CUSTOM,Carrer de Berenguer III S/N,MOLLET DEL VALLES,07:30,09:00,zona -> horario_inicio -> orden_actual
DR0001,850012,11433265,3,3,PRATS PA (ILLA),9100505447,PRATS PA (ILLA),Plaça Major 9,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11433265,4,4,NOU CUSTOM BAR CAFETERÍA,9100756398,NOU CUSTOM BAR CAFETERÍA,Passatge Sant Miquel 10,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11433265,5,5,MANJARI,9100059602,MANJARI,Carrer de Joan Brossa 7,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11433265,6,6,LA BONA SORT,9100677478,LA BONA SORT,Carrer de Sant Ramon 36,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11433265,7,8,GIN BAR,9100498065,GIN BAR,Avinguda de la Llibertat 20,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11433265,8,9,ESTANCO MOLLET 3,9100150731,ESTANCO MOLLET 3,CALLE BERENGUER III 57,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11433265,9,10,CASAL CULTURAL DE MOLLET,9100055377,CASAL CULTURAL DE MOLLET,RAMBLA BALMES 2,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11433265,10,11,CAN BOADA RESTAURANT,9100153532,CAN BOADA RESTAURANT,BERENGUER III 98,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11433265,11,13,BAR CHAMPANILLO,9100568310,BAR CHAMPANILLO,PLAZA MAJOR 24,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11433265,12,1,CAL JORDI BAR,9100520123,CAL JORDI BAR,AVENIDA LLIBERTAT 4,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11433265,13,2,BAR DE L?ILLA,9100519718,BAR DE L?ILLA,AVENIDA LLIBERTAT 24,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11438696,1,6,NOVA PALMERA,9100701166,NOVA PALMERA,Carrer de Gallecs 47,MOLLET DEL VALLES,00:00,18:00,zona -> horario_inicio -> orden_actual
DR0001,850012,11438696,2,7,Bar restaurante Nacha,9100665155,Bar restaurante Nacha,Carrer de Salvador Espriu 7,MOLLET DEL VALLES,00:00,00:00,zona -> horario_inicio -> orden_actual
DR0001,850012,11438696,3,1,BAR ESPERANZA,9100742484,BAR ESPERANZA,Carrer de Gallecs 75,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11438696,4,2,SOL Y LUNA,9100734979,SOL Y LUNA,AVENIDA CALDES DE MONTBUI 21,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11438696,5,3,Bar la Cantonada,9100731896,Bar la Cantonada,Avinguda del Parc 1,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0001,850012,11438696,6,4,CASA MAURA,9100725280,CASA MAURA,Carrer de Francesc Ferrer i Guàr 21,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
